Quelle est la principale critique adressée au dispositif APE (Aide à la Promotion de l'Emploi) avant sa réforme en Wallonie ?,"Son éloignement de l'objectif initial d'insertion pour devenir un soutien structurel aux politiques fonctionnelles, son opacité et un contrôle défaillant."
Quel est l'un des objectifs de la réforme APE en Wallonie ?,Transférer les moyens APE vers les ministres fonctionnels pour une plus grande cohérence des politiques non marchandes et un meilleur pilotage.
Qu'est-ce qu'un Groupe d’Achat Alimentaire (GAA) ?,"Un groupe de personnes qui s'organisent pour acheter directement des produits (souvent bio et locaux) auprès des producteurs, en court-circuitant les intermédiaires."
Quel est le principal média détenu par la société coopérative Médor s.c. ?,Le magazine d'investigation Médor.
Quelle est la tendance générale observée pour la vente au numéro des quotidiens papier en Belgique francophone entre 2011 et 2023 ?,Une chute de plus de 80%.
Quels sont les deux groupes de médias qui ont confirmé le rachat de RTL Belgium en 2021 ?,Rossel et DPG Media.
"Quel est le principe de l'outil d'éducation populaire ""Le Donut"" (théorie de Kate Raworth) ?","Il vise à définir un espace juste et sûr pour l'humanité, entre un plancher social (besoins essentiels) et un plafond environnemental (limites planétaires)."
"Quel est l'objectif des ""communs"" ou de la ""coopération ouverte"" dans le contexte des initiatives citoyennes ?","Partager des ressources (savoirs, outils, lieux) et les gérer collectivement plutôt que de manière privée ou étatique."
"Selon le programme du Mouvement Réformateur (2007), quelle mesure est proposée pour les entreprises créant des crèches ?","Augmenter les incitants fiscaux, notamment par une déductibilité à 120%."
Que proposait le MR en 2007 pour les propriétaires confiant leurs biens à une Agence Immobilière Sociale (AIS) ?,"Qu'ils ne soient plus taxés à l’IPP que sur la base du revenu cadastral indexé, et non majoré de 40%."
Quel principe le MR demandait-il d'instaurer pour l'application des lois linguistiques à Bruxelles en 2007 ?,"Le principe de « l’unilinguisme des agents, bilinguisme des services »."
Quel est le rôle de la Cellule Prévention de la Radicalisation de la commune de Molenbeek-Saint-Jean ?,Elle assure un suivi individuel et familial des personnes signalées et organise des formations pour les travailleurs sociaux et le personnel éducatif.
"À Molenbeek, la gestion de l'infrastructure sportive communale est assurée par l'ASBL _____.",Molenbeek Sport
"En droit fiscal belge, quel article du CIR/92 définit la rémunération des dirigeants d'entreprise ?",L'article 32 du CIR/92.
Quel est l'avantage de toute nature (ATN) pour la mise à disposition gratuite d'un immeuble bâti par une société à son dirigeant ?,"L'ATN est calculé sur la base du revenu cadastral (RC) indexé, multiplié par 100/60 ou 100/90, et ensuite par un coefficient (ex: 2)."
"Le régime fiscal de faveur pour les revenus de _____ permet une taxation à un taux distinct et avantageux, sous certaines conditions.",droits d’auteur
Quel est le taux normal de l'impôt des sociétés (ISOC) en Belgique ?,25%.
Un taux réduit de l'ISOC de 20% s'applique aux PME sur la première tranche de _____ de bénéfice imposable.,100 000 €
Quelle est la condition de rémunération minimale pour qu'une PME puisse bénéficier du taux réduit de l'ISOC ?,Elle doit attribuer à au moins un de ses dirigeants une rémunération d'au moins 45 000 € (ou égale au résultat imposable si celui-ci est inférieur).
Quel est le précompte mobilier standard sur les dividendes en Belgique ?,30%.
Qu'est-ce qu'une réserve de liquidation ?,"Une réserve constituée par une PME en payant une cotisation distincte de 10%, permettant de distribuer ultérieurement cette réserve en dividende avec un précompte mobilier réduit (voire nul à la liquidation)."
Quel précompte mobilier est dû si une réserve de liquidation est distribuée en dividende après une période d'attente de 5 ans ?,Un précompte mobilier de 5%.
"Selon l'art. 286 CIR 92, la quotité forfaitaire d'impôt étranger (QFIE) pour les revenus mobiliers est calculée avec un numérateur qui ne peut excéder _____ % du revenu.",15
"En cas d'apport exonéré dans le cadre d'une réorganisation, quelle condition les plus-values réalisées doivent-elles respecter pour être exonérées ?",La condition d’intangibilité.
Quel est le délai de réclamation contre une cotisation fiscale ?,La réclamation doit être introduite dans un délai d'un an à compter du troisième jour ouvrable qui suit la date d'envoi de l'avertissement-extrait de rôle.
L'article 333/2 CIR 92 étend le délai d'investigation de l'administration fiscale dans quel cas spécifique ?,"Uniquement en cas d'informations venant de l’étranger, le délai spécial d'imposition de deux ans est étendu au délai d’investigation."
Quel est le but des Creative Commons (CC) ?,Fournir des licences-types gratuites que les auteurs peuvent utiliser pour autoriser à l'avance le public à utiliser et partager leurs œuvres sous certaines conditions.
Quelle clause d'une licence Creative Commons (représentée par les lettres NC) interdit l'utilisation commerciale de l'œuvre ?,La clause Non-Commercial (NC).
Quelle clause d'une licence Creative Commons (représentée par les lettres ND) interdit de modifier l'œuvre ?,La clause No Derivatives (ND - Pas de modification).
Quelle clause d'une licence Creative Commons (représentée par les lettres SA) oblige à partager les œuvres dérivées sous la même licence ou une licence compatible ?,La clause Share Alike (SA - Partage dans les Mêmes Conditions).
"La licence Creative Commons la plus permissive est la CC _____, qui équivaut quasiment au domaine public.",CC0 (Zéro)
"Quelle est la licence Creative Commons la plus restrictive, n'autorisant que le partage de l'œuvre originale sans modification et sans but commercial ?",CC BY-NC-ND (Attribution - Pas d'Utilisation Commerciale - Pas de Modification).
"Dans le document DOCUMENTATION.md, quelle est la fréquence prévue pour la mise à jour des plafonds de volontariat ?",Annuelle.
"Dans le document DOCUMENTATION.md, quelle est la fréquence prévue pour la vérification des chiffres de l'ONEM ?",Mensuelle.
Quel organisme en Belgique est chargé de récolter des données sur les performances et les caractéristiques des médias belges ?,Le Centre d’Information sur les Médias (CIM).
Quel est le statut social d'un journaliste qui travaille sans contrat de travail fixe et est rémunéré à la pige ?,Statut d'indépendant.
"Dans le domaine de l'économie sociale, quel est l'objectif d'une ""ressourcerie"" ou ""recyclerie"" ?","Collecter, valoriser (nettoyer, réparer) et revendre des objets et matériaux pour leur donner une seconde vie, souvent dans un but d'insertion sociale."
Quelle est la mission du Low-tech Lab ?,"Dénicher, tester et partager des solutions techniques utiles, durables et accessibles à tous (low-tech) pour répondre aux besoins de base."
"Quel est le but d'un ""circuit court"" en alimentation ?","Réduire le nombre d'intermédiaires entre le producteur et le consommateur, favorisant ainsi une meilleure rémunération pour l'agriculteur et une plus grande transparence pour le consommateur."
"En matière de droit européen, qu'est-ce qu'une directive ?","Un acte législatif qui fixe des objectifs que les pays de l'UE doivent atteindre, mais les laisse libres de choisir les moyens pour y parvenir."
"Quel est l'objectif du paquet climat-énergie européen ""Fit for 55"" ?",Réduire les émissions nettes de gaz à effet de serre de l'UE d'au moins 55 % d'ici 2030 par rapport aux niveaux de 1990.
"Qu'est-ce qu'une ""passoire énergétique"" en matière de logement ?",Un logement très mal isolé (généralement classé F ou G sur le certificat de performance énergétique) qui consomme une quantité excessive d'énergie pour le chauffage.
"En droit belge, quel est le rôle du CPAS (Centre Public d'Action Sociale) ?","Assurer aux personnes et aux familles l'aide sociale due par la collectivité, visant à permettre à chacun de mener une vie conforme à la dignité humaine."
Quel droit est garanti par l'article 21 de la Charte des droits fondamentaux de l'Union européenne ?,"Le droit à la non-discrimination, notamment sur la base du sexe, de la race, de la couleur, de l'origine ethnique ou sociale, de l'âge ou de l'orientation sexuelle."
Terme : Succession ab intestat,"Succession qui a lieu en l'absence de testament, où la loi détermine qui sont les héritiers et comment les biens sont répartis."
Terme : Testament,Acte juridique par lequel une personne (le testateur) exprime ses dernières volontés et dispose de ses biens pour la période qui suivra son décès.
Quelle est la différence entre une société de capitaux (comme une SA) et une société de personnes ?,"Dans une société de capitaux, l'accent est mis sur les apports financiers (capital), tandis que dans une société de personnes, la personnalité et l'implication des associés (intuitu personae) sont primordiales."
Qu'est-ce qu'une provision pour risques et charges en comptabilité ?,"Une dette potentielle dont l'échéance ou le montant n'est pas fixé de façon précise, enregistrée pour anticiper une charge future probable."
"Fiscalement, une provision pour risques et charges est-elle toujours exonérée d'impôt ?","Non, elle n'est exonérée que si elle respecte des conditions strictes, sinon elle est ajoutée aux réserves imposables."
"L'attribution de _____ est une forme de rémunération pour les administrateurs ou gérants d'une société, autre que des dividendes.",tantièmes
"Quelle est la principale différence entre la déduction pour investissement ""opérée en une fois"" et la déduction ""étalée"" ?","La déduction en une fois est un pourcentage de la valeur d'investissement appliqué l'année de l'investissement, tandis que la déduction étalée est un pourcentage de l'amortissement annuel de l'actif."
"Selon l'article 358, § 1, 2° WIB 92, le délai d'investigation de l'administration peut être étendu en cas de _____.",fraude fiscale (intention frauduleuse ou à dessein de nuire)
Qu'est-ce que le statut BIM en Belgique ?,"Bénéficiaire de l'Intervention Majorée, un statut qui donne droit à un meilleur remboursement des soins de santé et à d'autres avantages sociaux."
"L'avantage ""Tremplin-indépendants"" de l'ONEM permet à un chômeur de commencer une activité indépendante à titre accessoire tout en conservant ses allocations pendant _____ mois.",12
Qu'est-ce qu'un ATN (Avantage de Toute Nature) en fiscalité belge ?,"Un avantage qu'un employeur ou une société accorde à un travailleur ou un dirigeant autrement qu'en espèces (voiture de société, logement, etc.) et qui est imposable."
"Dans le cadre d'un ATN pour une voiture de société, la valeur de l'avantage dépend principalement du prix catalogue du véhicule et de ses émissions de _____.",CO2
Le régime fiscal VVPR-bis s'applique uniquement aux sociétés qui sont qualifiées de _____ au sens du Code des sociétés et associations.,petites
Quelle est la condition relative à l'apport pour bénéficier du régime VVPR-bis ?,Les actions ou parts doivent avoir été émises en contrepartie d'un apport en numéraire.
Terme : Précompte mobilier,"Un impôt prélevé à la source sur les revenus de capitaux et de biens mobiliers, tels que les dividendes et les intérêts."
"Selon l'art. 206 CIR 92, la déduction des pertes professionnelles antérieures peut être limitée en cas de changement de _____ de la société qui n'est pas justifié par des besoins légitimes de caractère financier ou économique.",contrôle
Quelle est la fonction d'une Agence Immobilière Sociale (AIS) ?,Agir comme intermédiaire entre des propriétaires qui lui confient la gestion de leurs biens et des ménages à revenus modestes à la recherche d'un logement de qualité à loyer modéré.
Quelle est la principale source de financement des médias publics comme la RTBF ou la VRT ?,Une dotation publique financée par la collectivité.
"Quelle est la fonction d'une ""commission de concertation"" en urbanisme à Bruxelles ?","C'est une instance consultative qui remet un avis sur les demandes de permis d'urbanisme, en tenant compte des remarques issues de l'enquête publique."
Terme: Dépenses non admises (DNA),"Charges comptabilisées par une entreprise qui ne sont pas déductibles fiscalement, en tout ou en partie, et qui doivent donc être réintégrées dans la base imposable."
Les amendes de roulage constituent-elles des frais professionnels déductibles pour une société ?,"Non, les amendes pénales sont des dépenses non admises."
Les frais de restaurant sont-ils entièrement déductibles à l'impôt des sociétés ?,"Non, leur déductibilité est limitée (généralement à 69%)."
Terme: Capital libéré,La partie du capital souscrit par les actionnaires qui a été effectivement versée à la société.
Quel est le but d'une enquête publique dans le cadre d'une demande de permis d'urbanisme ?,Informer le public sur un projet et lui permettre d'émettre des observations et réclamations avant que la décision ne soit prise.
"Selon l'article 53, 33° CIR 92, les loyers et avantages locatifs accordés peuvent ne pas être considérés comme des frais professionnels si une certaine obligation d'information n'est pas respectée. Vrai ou faux ?","Vrai, il s'agit d'une nouvelle disposition anti-abus entrée en vigueur pour l'exercice d'imposition 2024."
Qu'est-ce que le SELOR ?,"Le bureau de sélection de l'administration fédérale belge, responsable de l'organisation des examens de recrutement et de promotion pour les services publics, y compris les examens linguistiques."
"Quel est le principe du système des ""chèques-repas"" en Belgique ?",C'est un avantage extralégal exonéré d'impôts et de cotisations sociales (sous conditions) accordé par l'employeur au travailleur pour ses repas.
"La déduction des pertes est limitée par la ""corbeille fiscale"". Qu'est-ce que cela signifie ?","Au-delà d'un certain montant de bénéfice (1 million d'euros), la déduction des pertes reportées est limitée à un pourcentage de ce bénéfice excédentaire."
"En cas de réalisation d'un actif pour lequel une déduction pour investissement étalée a été appliquée, quel ajustement est prévu par l'article 71 CIR 92 ?",La différence entre la déduction unique qui aurait pu être opérée et le total des déductions étalées déjà effectuées devient déductible l'année de la réalisation.
L'octroi d'un prêt sans intérêt par une société à son dirigeant génère dans le chef de ce dernier un _____ imposable.,avantage de toute nature
Quel est le rôle du Service Interne de Prévention et de Protection au Travail (SIPPT) ?,Assister l'employeur et les travailleurs dans l'application des mesures relatives au bien-être au travail et à la prévention des risques professionnels.
Terme : Justice réparatrice,"Une approche de la justice qui se concentre sur la réparation du tort causé par le crime, en impliquant la victime, l'auteur et la communauté."
"Dans la commune de Molenbeek, que fait le service de la ""peine de travail"" ?","Il organise et surveille l'exécution des peines de travail, qui sont des mesures judiciaires imposant à un condamné d'effectuer un travail non rémunéré au profit de la collectivité."
Quelle est la principale mission d'une Mission Locale pour l'emploi ?,"Aider les jeunes et les demandeurs d'emploi à s'insérer professionnellement par l'accueil, l'information, l'orientation et l'accompagnement."
"En Belgique, qu'est-ce qu'une ASBL (Association Sans But Lucratif) ?","Un groupement de personnes physiques ou morales qui poursuivent un but désintéressé et n'exercent pas d'activité industrielle ou commerciale, ou ne cherchent pas à procurer un gain matériel à leurs membres."
Quel est le rôle d'une ludothèque ?,"Mettre à disposition du public des jeux et des jouets, sur place ou en prêt, et favoriser le jeu comme outil d'apprentissage, de socialisation et de plaisir."
"Quel est le principe d'une ""zone de gratuité"" ou d'une ""donnerie"" ?","Un espace où l'on peut déposer des objets dont on n'a plus l'utilité et prendre gratuitement ce dont on a besoin, sans échange monétaire."
Qu'est-ce que l'agroécologie ?,"Une approche de l'agriculture qui s'inspire des écosystèmes naturels pour concevoir des systèmes de production alimentaire durables, respectueux de l'environnement et socialement équitables."
La Cour _____ des droits de l'homme est une juridiction internationale qui statue sur des requêtes individuelles ou étatiques alléguant des violations de la Convention européenne des droits de l'homme.,européenne
Terme : Âge du consentement,L'âge minimum auquel une personne est considérée comme légalement capable de consentir à des actes sexuels.
La société portugaise de type _____ est une société à responsabilité limitée constituée avec au moins deux actionnaires.,Sociedade por quotas (LDA)
"En droit croate, la _____ est une forme simplifiée de société à responsabilité limitée avec un capital social minimum très faible.",jednostavno društvo s ograničenom odgovornošću (j.d.o.o.)
Quel est le rôle du Centre d'Information sur les Médias (CIM) en Belgique ?,"Récolter, analyser et publier des données sur l'audience et la diffusion des différents médias (presse, radio, télévision, internet)."
"En 2022, quel groupe de média public conserve sa place de leader sur le marché de la télévision en Flandre, malgré une baisse par rapport à 2011 ?",La VRT.
"Selon l'étude sur l'évolution des médias belges, les recettes publicitaires des médias traditionnels sont en _____ continue.",diminution
"Qu'est-ce qu'un ""greeter"" dans le secteur du tourisme ?","Un habitant bénévole qui accueille des touristes pour leur faire découvrir sa ville de manière personnelle et authentique, comme il le ferait avec un ami."
"Dans le contexte de la commune de Molenbeek, le MoMuse est le _____ communal.",Musée
"Dans le modèle de l'Insertion par l'Activité Économique (IAE), qu'est-ce qu'une ""sortie positive"" ?","Une sortie vers un emploi, une formation qualifiante, ou toute autre issue négociée considérée comme bénéfique pour le parcours de la personne."
"Un tiers-lieu qui met à disposition des outils (imprimantes 3D, découpeuses laser) pour la fabrication et le prototypage est souvent appelé un _____.",FabLab (Fabrication Laboratory)
"Selon le document sur les modèles socio-économiques, les financements publics sous forme de _____ ne devraient pas être considérés comme du chiffre d'affaires marchand, car ils relèvent de droits ouverts aux usagers.",prestations de service
"Quel est le but d'un ""plan de transition"" négocié dans une entreprise dans le contexte du changement climatique ?","Organiser la transformation de l'entreprise vers la neutralité climatique en concertation avec les travailleurs, en anticipant les impacts sur l'emploi et les compétences."
"Qu'est-ce que le principe de ""souveraineté alimentaire"" ?","Le droit des peuples à une alimentation saine et culturellement appropriée, produite par des méthodes durables, et leur droit de définir leurs propres systèmes alimentaires et agricoles."
"Selon la loi belge, qui doit obtenir une patente et une autorisation communale avant d'ouvrir son établissement ?",Toute personne désirant ouvrir un débit de boissons où de l'alcool est vendu.
Quelle est la principale mission du service Accueil dans une administration communale ?,Accueillir et orienter le public vers les services adéquats et donner une bonne image de marque de l'institution.
La loi belge du 10 novembre 2006 régit les heures de _____ obligatoires et le jour de _____ hebdomadaire pour les commerces.,fermeture / repos
"En matière de droit social belge, que sont les cotisations sociales ?","Des prélèvements sur les revenus professionnels destinés à financer la sécurité sociale (pensions, soins de santé, chômage, etc.)."
Quelle est la différence fondamentale entre le régime VVPR-bis et une réserve de liquidation pour réduire l'impôt sur les dividendes ?,"Le VVPR-bis est une réduction du précompte mobilier au moment de la distribution, tandis que la réserve de liquidation est une technique de planification impliquant une cotisation anticipée de 10%."
"En droit fiscal belge, comment appelle-t-on le code principal régissant les impôts sur les revenus ?",Le Code des impôts sur les revenus 1992 (CIR 92).
"Qu'est-ce que la ""requalification"" en droit fiscal ?","L'opération par laquelle l'administration fiscale ou le juge donne à un acte ou à un revenu sa véritable nature juridique, différente de celle que les parties lui avaient attribuée, pour lui appliquer le régime fiscal correct."
Les intérêts sur avances qui sont requalifiés en dividendes sont-ils déductibles pour la société qui les verse ?,"Non, car les dividendes ne sont pas des charges déductibles."
"Le bénéfice de la déduction RDT est-il limité par la ""corbeille fiscale"" ?","Non, la déduction RDT est une des opérations qui se fait avant le calcul de la base pour la limitation de la corbeille."
Les _____ sont des réserves fiscalement exonérées tant qu'elles restent comptabilisées à un compte distinct du passif et ne sont pas distribuées.,plus-values de réévaluation
Quelle est la conséquence fiscale d'un transfert d'une prime d'émission d'un compte indisponible vers un compte de réserve disponible ?,Elle devient une réserve imposable pour la période au cours de laquelle le transfert a eu lieu.
Quelle loi a porté la déduction RDT à 100% à partir de l'exercice d'imposition 2019 ?,La loi du 25 décembre 2017 portant réforme de l’impôt des sociétés.
"Dans le calcul de la limite des 80% pour les pensions complémentaires, la fraction utilisée a pour numérateur le nombre d'années de carrière _____ et restant à accomplir dans l'entreprise.",réellement accomplies
Les loyers d'un bien immobilier non bâti loué par un dirigeant à sa société sont-ils concernés par la requalification en rémunération ?,"Non, la règle de requalification de l'article 32 CIR 92 ne vise que les biens immobiliers bâtis."
En vertu de quel principe les citoyens actifs peuvent-ils prendre des décisions éclairées et participer à la création de changements positifs dans leur communauté ?,La pensée critique.
Quelle convention du Conseil de l'Europe de 1950 protège les droits de l'homme et les libertés fondamentales en Europe ?,La Convention européenne des droits de l'homme.
Qu'est-ce qu'une succession testamentaire ?,Une succession qui se déroule selon les volontés exprimées par le défunt dans un testament.
Qu'est-ce que l'égalité des sexes (ou de genre) ?,"Le principe selon lequel les individus doivent être traités de manière égale, indépendamment de leur genre, et avoir les mêmes droits et opportunités."
"En Belgique, quelle institution dépend du SPF Finances et est spécialisée dans la prise de décisions anticipées en matière fiscale ?",Le Service des Décisions Anticipées (SDA).
